"","X.15","LineNumber1","X","SatelliteNumber1","Classification","X.1","ID1","ID2","ID3","X.2","EpochYear","EpochDay","X.3","FirstTimeDerivative","X.4","SecondTimeDerivative","X.5","BSTAR","X.6","Ephemeris","X.7","ElementSetNumber","Checksum1","LineNumber2","X.8","SatelliteNumber2","X.9","Inclination","X.10","RightAscension","X.11","Eccentricity","X.12","Perigee","X.13","MeanAnomaly","X.14","MeanMotion","Revolution","Checksum2","satname","altitude","mark"
"88",7588,1,NA,28132,"U",NA,3,59,"A  ",NA,19,94.76633,NA,6e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,0,2,NA,28132,NA,2.1617,NA,86.8832,NA,2591,NA,295.6465,NA,294.2602,NA,0.9939798,5594,0,"AMOS 2",36039.62,"0"
"89",10278,1,NA,32794,"U",NA,8,22,"A  ",NA,19,94.79581,NA,-4.2e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,6,2,NA,32794,NA,0.0329,NA,124.8574,NA,1024,NA,249.0503,NA,101.2518,NA,1.002726,4007,8,"AMOS 3",35792.65,"0"
"90",13674,1,NA,39237,"U",NA,13,45,"A  ",NA,19,94.45064,NA,0,NA," 00000-0",NA," 00000+0",NA,0,NA,999,1,2,NA,39237,NA,0.0128,NA,137.9487,NA,2222,NA,263.197,NA,18.5545,NA,1.002711,2051,0,"AMOS 4",35793.06,"0"
"91",12877,1,NA,37950,"U",NA,11,74,"A  ",NA,19,94.73431,NA,1.13e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,7,2,NA,37950,NA,2.5997,NA,84.403,NA,4685,NA,293.0768,NA,126.8663,NA,1.003617,2689,6,"AMOS 5",35767.67,"0"
"92",6094,1,NA,23723,"U",NA,95,64,"A  ",NA,19,94.75734,NA,-2.46e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,8,2,NA,23723,NA,6.2781,NA,58.626,NA,14074,NA,271.4167,NA,298.4784,NA,0.9930937,8528,9,"AMOS 5I (ASIASAT 2)",36064.84,"0"
"93",7704,1,NA,28375,"U",NA,4,25,"K  ",NA,19,94.3465,NA,5e-08,NA," 00000-0",NA," 14723-4",NA,0,NA,999,5,2,NA,28375,NA,98.4065,NA,25.951,NA,83669,NA,105.6744,NA,255.3696,NA,14.41919,77637,5,"AMSAT ECHO",759.1553,"0"
"94",7018,1,NA,26609,"U",NA,0,72,"B  ",NA,19,94.04469,NA,5e-08,NA," 00000-0",NA," 00000+0",NA,0,NA,999,3,2,NA,26609,NA,8.1214,NA,83.6112,NA,7974064,NA,13.5826,NA,358.9965,NA,1.255875,8458,2,"AMSAT OSCAR 40",29916.91,"0"
"95",6034,1,NA,23553,"U",NA,95,19,"A  ",NA,19,94.41855,NA,-9.6e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,6,2,NA,23553,NA,10.8273,NA,34.4548,NA,10119,NA,355.2258,NA,206.9099,NA,1.002723,8778,4,"AMSC 1",35792.74,"0"
"96",16505,1,NA,43087,"U",NA,17,86,"A  ",NA,19,94.72637,NA,-9.9e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,8,2,NA,43087,NA,1.0841,NA,93.6841,NA,13717,NA,110.7491,NA,257.7583,NA,0.9938275,460,4,"ANGOSAT 1",36043.95,"0"
"97",1311,1,NA,6278,"U",NA,72,90,"A  ",NA,19,94.29561817,NA,-1.63e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,3,2,NA,6278,NA,12.1005,NA,319.1306,NA,13097,NA,111.4862,NA,235.3784,NA,0.98829683,9303,0,"ANIK A1 (TELESAT 1)",36202.0453,"0"
"98",1327,1,NA,6437,"U",NA,73,23,"A  ",NA,19,94.59764623,NA,-4e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,4,2,NA,6437,NA,12.5947,NA,322.463,NA,15698,NA,5.9055,NA,261.1785,NA,0.99804957,9406,3,"ANIK A2 (TELESAT 2)",35924.24814,"0"
"99",1645,1,NA,7790,"U",NA,75,38,"A  ",NA,19,93.0609092,NA,-2.81e-06,NA,"0",NA,"0",NA,0,NA,999,6,2,NA,7790,NA,12.9783,NA,327.5907,NA,5410,NA,6.6803,NA,174.4331,NA,1.00046181,10362,7,"ANIK A3 (TELESAT-3)",35856.23466,"0"
"100",2459,1,NA,11153,"U",NA,78,116,"A  ",NA,19,93.12938939,NA,-1.9e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,0,2,NA,11153,NA,13.8446,NA,338.3312,NA,15968,NA,277.8706,NA,260.8937,NA,0.99809119,10976,2,"ANIK B1 (TELESAT-4)",35923.07233,"0"
"101",3692,1,NA,15644,"U",NA,85,28,"D  ",NA,19,92.9919,NA,1.08e-06,NA,"0",NA,"53000",NA,0,NA,999,9,2,NA,15644,NA,23.3027,NA,313.4304,NA,6906749,NA,306.828,NA,7.9249,NA,2.716333,31434,3,"ANIK C1 R/B(PAM-D)",15326.23,"0"
"102",3298,1,NA,14135,"U",NA,83,59,"D  ",NA,19,94.46276,NA,2.7e-06,NA," 00000-0",NA," 72782-3",NA,0,NA,999,6,2,NA,14135,NA,23.0146,NA,248.4887,NA,6971858,NA,111.4659,NA,332.2287,NA,2.633087,25138,1,"ANIK C2 R/B(PAM-D)",15781.17,"0"
"103",3183,1,NA,13652,"U",NA,82,110,"C  ",NA,19,94.61174,NA,3.4e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,9,2,NA,13652,NA,14.964,NA,355.7889,NA,6581,NA,353.4935,NA,254.6549,NA,0.9991218,14216,3,"ANIK C3 (TELESAT-5)",35893.98,"0"
"104",3186,1,NA,13666,"U",NA,82,110,"E  ",NA,19,94.0977,NA,2.14e-06,NA," 00000-0",NA," 91226-4",NA,0,NA,999,8,2,NA,13666,NA,23.263,NA,298.6682,NA,7100870,NA,9.2538,NA,359.0171,NA,2.462523,27192,7,"ANIK C3 R/B(PAM-D)",16792.6,"0"
"105",3074,1,NA,13431,"U",NA,82,82,"A  ",NA,19,93.62688,NA,-3.73e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,7,2,NA,13431,NA,14.8333,NA,354.5866,NA,9419,NA,317.2503,NA,227.524,NA,1.001185,6725,3,"ANIK D1 (TELESAT 6)",35835.89,"0"
"106",3618,1,NA,15387,"U",NA,84,113,"D  ",NA,19,94.27413,NA,-3.56e-06,NA," 00000-0",NA," 42904-3",NA,0,NA,999,7,2,NA,15387,NA,25.3522,NA,228.1942,NA,7069083,NA,164.3634,NA,240.9136,NA,2.47251,29923,8,"ANIK D2 R/B(PAM-D)",16730.19,"0"
"107",5323,1,NA,21726,"U",NA,91,67,"A  ",NA,19,93.53352,NA,2.3e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,3,2,NA,21726,NA,11.9761,NA,31.5162,NA,12839,NA,284.55,NA,278.8371,NA,0.9917564,9117,8,"ANIK E1",36102.98,"0"
"108",5072,1,NA,21222,"U",NA,91,26,"A  ",NA,19,94.14636,NA,-2.5e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,4,2,NA,21222,NA,11.9649,NA,31.182,NA,11769,NA,328.3297,NA,224.8916,NA,0.9913244,9103,9,"ANIK E2",36115.32,"0"
"109",7029,1,NA,26624,"U",NA,0,76,"A  ",NA,19,94.129,NA,-8.2e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,0,2,NA,26624,NA,0.029,NA,135.715,NA,1129,NA,298.8495,NA,56.7132,NA,1.002723,6734,8,"ANIK F1",35792.73,"0"
"110",7877,1,NA,28868,"U",NA,5,36,"A  ",NA,19,94.129,NA,-8.2e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,3,2,NA,28868,NA,0.0436,NA,48.2527,NA,2909,NA,334.6125,NA,108.4181,NA,1.002722,4977,8,"ANIK F1-R",35792.74,"0"
"111",7706,1,NA,28378,"U",NA,4,27,"A  ",NA,19,94.41557,NA,-5.6e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,8,2,NA,28378,NA,0.0182,NA,201.447,NA,141,NA,14.4573,NA,15.0546,NA,1.002694,5397,7,"ANIK F2",35793.55,"0"
"112",9262,1,NA,31102,"U",NA,7,9,"A  ",NA,19,94.70116,NA,-7e-08,NA," 00000-0",NA," 00000+0",NA,0,NA,999,5,2,NA,31102,NA,0.0227,NA,196.713,NA,2162,NA,180.5096,NA,309.1987,NA,1.002697,4395,6,"ANIK F3",35793.45,"0"
"113",13603,1,NA,39127,"U",NA,13,14,"A  ",NA,19,94.13591,NA,-8.2e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,4,2,NA,39127,NA,0.0284,NA,265.6415,NA,2039,NA,68.6673,NA,159.4759,NA,1.002724,2186,0,"ANIK G1",35792.71,"0"
"114",134,1,NA,446,"U",NA,62,60,"A  ",NA,19,93.45028931,NA,-1.34e-06,NA,"0",NA,"-14015",NA,0,NA,999,3,2,NA,446,NA,50.1415,NA,146.802,NA,70220,NA,124.5239,NA,317.9688,NA,13.35268402,75209,9,"ANNA 1B",1133.940795,"0"
"115",14182,1,NA,40034,"U",NA,14,33,"AA ",NA,19,94.83384,NA,1.89e-06,NA," 00000-0",NA," 35499-4",NA,0,NA,999,4,2,NA,40034,NA,97.7722,NA,325.1426,NA,58333,NA,339.4166,NA,20.4693,NA,14.74066,25764,1,"ANTELSAT",655.1114,"0"
"116",16442,1,NA,43017,"U",NA,17,73,"E  ",NA,19,94.88304,NA,1.03e-05,NA," 00000-0",NA," 85313-4",NA,0,NA,999,8,2,NA,43017,NA,97.7228,NA,19.1698,NA,259664,NA,42.2528,NA,319.8373,NA,14.78445,7420,2,"AO-91",641.2294,"0"
"117",16547,1,NA,43137,"U",NA,18,4,"AC ",NA,19,94.15672,NA,1e-05,NA," 00000-0",NA," 45219-4",NA,0,NA,999,4,2,NA,43137,NA,97.4945,NA,162.1068,NA,10128,NA,152.8316,NA,207.3452,NA,15.23289,6799,7,"AO-92",502.9247,"0"
"118",17077,1,NA,43770,"U",NA,18,99,"N  ",NA,19,94.19121,NA,1.24e-06,NA," 00000-0",NA," 16691-4",NA,0,NA,999,2,2,NA,43770,NA,97.7508,NA,167.005,NA,13764,NA,221.0875,NA,138.931,NA,14.94707,1814,0,"AO-95",590.278,"0"
"119",16207,1,NA,42735,"U",NA,98,67,"MQ ",NA,19,94.78627,NA,0.00082101,NA," 00000-0",NA," 31378-3",NA,0,NA,999,6,2,NA,42735,NA,51.6293,NA,301.0573,NA,4521,NA,241.3044,NA,207.9156,NA,15.86752,10766,1,"AOXIANG-1",318.398,"0"
"120",5862,1,NA,23191,"U",NA,94,46,"A  ",NA,19,94.18646,NA,7.61e-05,NA," 00000-0",NA," 24459-3",NA,0,NA,999,7,2,NA,23191,NA,69.9175,NA,129.078,NA,566414,NA,47.3611,NA,317.3848,NA,14.46635,21117,4,"APEX",743.6505,"0"
"121",5866,1,NA,23198,"U",NA,94,46,"B  ",NA,19,94.871,NA,1.36e-05,NA," 00000-0",NA," 73630-4",NA,0,NA,999,5,2,NA,23198,NA,69.9603,NA,6.7627,NA,897900,NA,211.315,NA,143.1387,NA,13.67099,18217,6,"APEX R/B",1016.99,"0"
"122",2766,1,NA,12545,"U",NA,81,57,"B  ",NA,19,93.15604826,NA,-1.12e-06,NA,"0",NA,"0",NA,0,NA,999,7,2,NA,12545,NA,12.6344,NA,323.2881,NA,21848,NA,148.6748,NA,36.6248,NA,1.00024003,9605,6,"APPLE",35862.47637,"0"
"123",7701,1,NA,28372,"U",NA,4,25,"G  ",NA,19,94.8136,NA,-2.6e-07,NA," 00000-0",NA," 51260-5",NA,0,NA,999,6,2,NA,28372,NA,98.3385,NA,42.2034,NA,45265,NA,241.3119,NA,118.3521,NA,14.49582,78069,4,"APRIZESAT 1",734.0051,"0"
"124",14167,1,NA,40019,"U",NA,14,33,"K  ",NA,19,94.86771,NA,5.4e-07,NA," 00000-0",NA," 17501-4",NA,0,NA,999,0,2,NA,40019,NA,97.7528,NA,304.3511,NA,85072,NA,31.7478,NA,328.8817,NA,14.66983,25649,1,"APRIZESAT 10",677.7095,"0"
"125",7695,1,NA,28366,"U",NA,4,25,"A  ",NA,19,94.20919,NA,-1.5e-07,NA," 00000-0",NA," 94479-5",NA,0,NA,999,7,2,NA,28366,NA,98.3082,NA,356.6257,NA,106507,NA,246.3598,NA,112.638,NA,14.3667,77378,4,"APRIZESAT 2",776.5143,"0"
"126",11651,1,NA,35686,"U",NA,9,41,"F  ",NA,19,94.08317,NA,8.1e-07,NA," 00000-0",NA," 15395-4",NA,0,NA,999,5,2,NA,35686,NA,98.2434,NA,130.7532,NA,73880,NA,42.8152,NA,317.8784,NA,14.87287,52467,1,"APRIZESAT 3",613.4115,"0"
"127",11649,1,NA,35684,"U",NA,9,41,"D  ",NA,19,94.49044,NA,3.9e-07,NA," 00000-0",NA," 12778-4",NA,0,NA,999,8,2,NA,35684,NA,98.2175,NA,57.0968,NA,47966,NA,144.5681,NA,215.8732,NA,14.79194,52214,9,"APRIZESAT 4",638.8646,"0"
"128",12775,1,NA,37792,"U",NA,11,44,"E  ",NA,19,94.46548,NA,6.2e-07,NA," 00000-0",NA," 17325-4",NA,0,NA,999,2,2,NA,37792,NA,98.412,NA,270.6769,NA,59360,NA,123.8543,NA,236.8333,NA,14.75305,41062,3,"APRIZESAT 5",651.1764,"0"
"129",12776,1,NA,37793,"U",NA,11,44,"F  ",NA,19,93.91914,NA,5e-07,NA,"0",NA,"16504",NA,0,NA,999,8,2,NA,37793,NA,98.3778,NA,248.6703,NA,47549,NA,155.64,NA,324.3425,NA,14.72375,40960,2,"APRIZESAT 6",660.4899,"0"
"130",13777,1,NA,39416,"U",NA,13,66,"A  ",NA,19,94.86012,NA,8.1e-07,NA," 00000-0",NA," 15863-4",NA,0,NA,999,5,2,NA,39416,NA,97.552,NA,122.9426,NA,39756,NA,251.7731,NA,107.9155,NA,14.83872,29060,0,"APRIZESAT 7",624.1222,"0"
"131",13786,1,NA,39425,"U",NA,13,66,"K  ",NA,19,94.17606,NA,4.1e-07,NA," 00000-0",NA," 11720-4",NA,0,NA,999,3,2,NA,39425,NA,97.5603,NA,113.658,NA,50410,NA,277.5569,NA,81.992,NA,14.81099,28999,1,"APRIZESAT 8",632.8526,"0"
"132",14166,1,NA,40018,"U",NA,14,33,"J  ",NA,19,94.80271,NA,2.7e-07,NA," 00000-0",NA," 12318-4",NA,0,NA,999,2,2,NA,40018,NA,97.7535,NA,313.0599,NA,71720,NA,9.1396,NA,351.1097,NA,14.6992,25694,1,"APRIZESAT 9",668.3172,"0"
"133",5859,1,NA,23185,"U",NA,94,43,"A  ",NA,19,94.30161,NA,-3.27e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,1,2,NA,23185,NA,10.6421,NA,35.4247,NA,9285,NA,322.8281,NA,83.7417,NA,0.9938039,9029,2,"APSTAR 1",36044.62,"0"
"134",6154,1,NA,23943,"U",NA,96,39,"A  ",NA,19,94.31369,NA,-8.9e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,3,2,NA,23943,NA,9.8305,NA,35.6417,NA,26125,NA,291.1786,NA,255.3448,NA,0.9918927,8312,7,"APSTAR 1A",36099.09,"0"
"135",6339,1,NA,25010,"U",NA,97,62,"A  ",NA,19,94.45901,NA,-1.58e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,5,2,NA,25010,NA,5.2165,NA,65.8914,NA,13935,NA,246.9086,NA,151.7176,NA,0.9920872,7837,2,"APSTAR 2R (TELSTAR 10)",36093.54,"0"
"136",7693,1,NA,28364,"U",NA,4,24,"A  ",NA,19,94.43351,NA,-3e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,0,2,NA,28364,NA,0.4003,NA,98.1379,NA,2336,NA,325.7492,NA,62.6305,NA,1.002724,5417,3,"APSTAR 5 (TELSTAR 18)",35792.7,"0"
"137",7820,1,NA,28638,"U",NA,5,12,"A  ",NA,19,94.86742,NA,-3.24e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,1,2,NA,28638,NA,0.6688,NA,95.6282,NA,1760,NA,292.7413,NA,250.5891,NA,1.00275,7603,9,"APSTAR 6",35791.98,"0"
"138",16806,1,NA,43450,"U",NA,18,41,"A  ",NA,19,94.86742,NA,-3.24e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,6,2,NA,43450,NA,0.0227,NA,244.4604,NA,2766,NA,181.6909,NA,213.0116,NA,1.002721,346,4,"APSTAR 6C",35792.78,"0"
"139",12973,1,NA,38107,"U",NA,12,13,"A  ",NA,19,94.52897,NA,-1.09e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,3,2,NA,38107,NA,0.0099,NA,150.3066,NA,2676,NA,236.5036,NA,72.6648,NA,1.002723,2579,5,"APSTAR 7",35792.73,"0"
"140",14806,1,NA,40982,"U",NA,15,59,"A  ",NA,19,94.75315,NA,-2.72e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,1,2,NA,40982,NA,0.0302,NA,132.3849,NA,1175,NA,228.3183,NA,245.2154,NA,1.002722,1277,7,"APSTAR 9",35792.76,"0"
"141",7277,1,NA,27424,"U",NA,2,22,"A  ",NA,19,93.89553,NA,2.9e-07,NA," 00000-0",NA," 16555-4",NA,0,NA,999,1,2,NA,27424,NA,98.2121,NA,35.9063,NA,654,NA,286.7911,NA,148.1478,NA,14.57104,89976,5,"AQUA",709.5315,"0"
"142",3664,1,NA,15560,"U",NA,85,15,"A  ",NA,19,93.08313,NA,-2.88e-06,NA,"0",NA,"0",NA,0,NA,999,5,2,NA,15560,NA,14.6479,NA,352.9053,NA,7096,NA,351.9627,NA,189.9839,NA,1.004176,9959,0,"ARABSAT 1A",35752.05,"0"
"143",3728,1,NA,15825,"U",NA,85,48,"C  ",NA,19,94.36107,NA,7.3e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,6,2,NA,15825,NA,14.8455,NA,355.9751,NA,20759,NA,330.2082,NA,214.0336,NA,1.004223,10905,2,"ARABSAT 1B",35750.73,"0"
"144",3733,1,NA,15836,"U",NA,85,48,"G  ",NA,19,94.55738,NA,2e-08,NA," 00000-0",NA," 85333-4",NA,0,NA,999,4,2,NA,15836,NA,26.9528,NA,311.2678,NA,7125996,NA,152.9968,NA,276.3142,NA,2.398753,29065,5,"ARABSAT 1B R/B(PAM-D)",17201.33,"0"
"145",3614,1,NA,15383,"U",NA,84,113,"B  ",NA,19,94.24751,NA,-1.7e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,7,2,NA,15383,NA,15.2419,NA,2.5504,NA,31926,NA,324.8563,NA,217.1205,NA,0.9890489,8880,3,"ARABSAT 1D (ANIK D2)",36180.46,"0"
"146",3330,1,NA,14234,"U",NA,83,77,"A  ",NA,19,93.89087,NA,6.2e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,0,2,NA,14234,NA,15.3423,NA,3.6265,NA,23038,NA,89.4623,NA,270.7841,NA,0.9952409,10277,6,"ARABSAT 1DR (TELSTAR 3A)",36003.79,"0"
"147",6155,1,NA,23948,"U",NA,96,40,"A  ",NA,19,93.6171,NA,1.1e-07,NA,"0",NA,"0",NA,0,NA,999,2,2,NA,23948,NA,12.5318,NA,28.2722,NA,6728,NA,350.0985,NA,242.354,NA,0.9922936,8274,8,"ARABSAT 2A",36087.65,"0"
"148",6217,1,NA,24652,"U",NA,96,63,"A  ",NA,19,94.42551,NA,-2.16e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,8,2,NA,24652,NA,5.0115,NA,67.3874,NA,4519,NA,295.135,NA,282.0414,NA,0.9941215,8229,7,"ARABSAT 2B",36035.59,"0"
"149",6570,1,NA,25638,"U",NA,99,9,"A  ",NA,19,94.35032,NA,-2.34e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,7,2,NA,25638,NA,7.768,NA,49.3001,NA,10339,NA,297.829,NA,253.5768,NA,1.001288,7364,9,"ARABSAT 3A",35832.99,"0"
"150",8140,1,NA,29526,"U",NA,6,51,"A  ",NA,19,94.73004,NA,1.38e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,3,2,NA,29526,NA,0.0634,NA,330.7271,NA,5081,NA,22.0072,NA,128.8537,NA,1.002702,4551,9,"ARABSAT 4B",35793.32,"0"
"151",12239,1,NA,36745,"U",NA,10,32,"B  ",NA,19,94.18244,NA,1.46e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,6,2,NA,36745,NA,0.057,NA,22.4848,NA,3512,NA,27.6313,NA,238.266,NA,1.002752,3224,9,"ARABSAT 5A",35791.91,"0"
"152",12786,1,NA,37810,"U",NA,11,49,"B  ",NA,19,94.80061,NA,1.17e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,6,2,NA,37810,NA,0.0641,NA,19.1911,NA,2790,NA,3.6439,NA,118.1751,NA,1.002722,2753,8,"ARABSAT 5C",35792.74,"0"
"153",15514,1,NA,41896,"U",NA,16,80,"A  ",NA,19,93.58458,NA,-4.47e-06,NA,"0",NA,"62680",NA,0,NA,999,7,2,NA,41896,NA,31.7771,NA,323.5757,NA,7016103,NA,256.534,NA,22.5055,NA,2.537097,2116,8,"ARASE (ERG)",16336.44,"0"
"154",5728,1,NA,22654,"U",NA,93,31,"B  ",NA,19,94.53664,NA,-8.7e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,4,2,NA,22654,NA,0.4957,NA,184.6893,NA,2939762,NA,95.5006,NA,272.1206,NA,1.42205,12999,2,"ARASENE",27031.82,"0"
"155",6566,1,NA,25634,"U",NA,99,8,"A  ",NA,19,94.1577,NA,-1.8e-07,NA," 00000-0",NA," 11271-4",NA,0,NA,999,0,2,NA,25634,NA,98.5233,NA,145.9504,NA,11325,NA,111.4032,NA,248.8354,NA,14.19349,4151,6,"ARGOS",834.5437,"0"
"156",3987,1,NA,17199,"U",NA,86,19,"BB ",NA,19,94.49885,NA,0.00027697,NA," 00000-0",NA," 74590-3",NA,0,NA,999,2,2,NA,17199,NA,98.6785,NA,278.0571,NA,11514,NA,215.5239,NA,144.5237,NA,15.37763,71250,9,"ARIANE 1 DEB",459.7251,"0"
"157",4631,1,NA,19857,"U",NA,85,56,"P  ",NA,19,93.65682,NA,-5.73e-06,NA," 00000-0",NA,"-10441",NA,0,NA,999,4,2,NA,19857,NA,6.8976,NA,288.3021,NA,7104983,NA,345.3015,NA,247.7111,NA,2.290622,24253,9,"ARIANE 1 DEB",17937.45,"0"
"158",6367,1,NA,25098,"U",NA,79,104,"D  ",NA,19,93.10957,NA,3.94e-05,NA," 00000-0",NA," 34007-2",NA,0,NA,999,6,2,NA,25098,NA,17.5687,NA,170.5842,NA,5748515,NA,233.6812,NA,58.6552,NA,4.31792,32982,9,"ARIANE 1 DEB",9558.785,"0"
"159",6610,1,NA,25766,"U",NA,79,104,"H  ",NA,19,92.16683,NA,2.47e-06,NA,"0",NA,"10732",NA,0,NA,999,8,2,NA,25766,NA,20.7628,NA,48.3884,NA,5851195,NA,75.7861,NA,339.6555,NA,4.014522,28762,9,"ARIANE 1 DEB",10351.6,"0"
"160",7051,1,NA,26684,"U",NA,85,56,"J  ",NA,19,90.06285,NA,-2.56e-06,NA,"0",NA,"15205",NA,0,NA,999,9,2,NA,26684,NA,6.1448,NA,42.0503,NA,7071677,NA,135.8453,NA,353.5397,NA,2.361014,17493,9,"ARIANE 1 DEB",17451.86,"0"
"161",7775,1,NA,28557,"U",NA,79,104,"W  ",NA,19,78.56024,NA,9e-07,NA,"0",NA,"-21704",NA,0,NA,999,9,2,NA,28557,NA,19.6761,NA,89.7939,NA,7393006,NA,205.4391,NA,353.4765,NA,1.972357,12257,9,"ARIANE 1 DEB",20486.73,"0"
"162",13589,1,NA,39104,"U",NA,86,19,"VS ",NA,19,85.43437,NA,3.51e-06,NA,"0",NA,"10611",NA,0,NA,999,1,2,NA,39104,NA,98.2872,NA,160.0468,NA,45034,NA,92.8501,NA,267.7847,NA,14.47497,77608,9,"ARIANE 1 DEB",740.8267,"0"
"163",14675,1,NA,40775,"U",NA,79,104,"AC ",NA,19,93.46023,NA,-2.17e-06,NA," 00000-0",NA,"-97988",NA,0,NA,999,3,2,NA,40775,NA,16.6932,NA,33.6609,NA,7236634,NA,134.2783,NA,314.6274,NA,2.139581,3466,9,"ARIANE 1 DEB",19068.41,"0"
"164",14676,1,NA,40778,"U",NA,79,104,"AF ",NA,19,90.60616,NA,5.19e-06,NA,"0",NA,"40194",NA,0,NA,999,6,2,NA,40778,NA,17.8908,NA,311.274,NA,4722075,NA,141.9954,NA,85.1161,NA,5.529777,10816,9,"ARIANE 1 DEB",7136.902,"0"
"165",3960,1,NA,17118,"U",NA,86,19,"N  ",NA,19,94.66644,NA,2.48e-06,NA," 00000-0",NA," 12397-3",NA,0,NA,999,2,2,NA,17118,NA,98.7161,NA,134.0345,NA,142609,NA,57.3979,NA,54.125,NA,14.19858,66086,8,"ARIANE 1 DEB",832.8218,"0"
"166",4021,1,NA,17423,"U",NA,86,19,"FJ ",NA,19,93.41255,NA,3.43e-06,NA,"0",NA,"23206",NA,0,NA,999,7,2,NA,17423,NA,98.999,NA,155.8739,NA,175763,NA,147.3952,NA,278.1172,NA,13.99417,64669,8,"ARIANE 1 DEB",902.8029,"0"
"167",7154,1,NA,26922,"U",NA,84,23,"H  ",NA,19,93.95086,NA,-1.56e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,2,2,NA,26922,NA,8.9942,NA,258.283,NA,6460996,NA,142.0714,NA,268.2764,NA,2.771213,21122,8,"ARIANE 1 DEB",15038.82,"0"
"168",7355,1,NA,27596,"U",NA,86,19,"VN ",NA,19,94.63592,NA,2.18e-06,NA," 00000-0",NA," 76567-4",NA,0,NA,999,8,2,NA,27596,NA,98.1873,NA,129.7677,NA,46968,NA,73.2424,NA,49.9017,NA,14.42966,23398,8,"ARIANE 1 DEB",755.7089,"0"
"169",7774,1,NA,28556,"U",NA,79,104,"V  ",NA,19,93.47401,NA,-5.6e-07,NA,"0",NA,"-84730",NA,0,NA,999,7,2,NA,28556,NA,15.8757,NA,288.6665,NA,7315062,NA,79.2148,NA,320.4497,NA,1.955898,4383,8,"ARIANE 1 DEB",20637.19,"0"
"170",14677,1,NA,40779,"U",NA,79,104,"AG ",NA,19,92.98313,NA,8.77e-06,NA,"0",NA,"29293",NA,0,NA,999,1,2,NA,40779,NA,18.9052,NA,287.4082,NA,7270870,NA,189.0218,NA,148.3551,NA,2.073028,4070,8,"ARIANE 1 DEB",19610.02,"0"
"171",3877,1,NA,16616,"U",NA,86,19,"D  ",NA,19,94.1996,NA,5.3e-07,NA," 00000-0",NA," 37732-4",NA,0,NA,999,4,2,NA,16616,NA,98.5136,NA,159.137,NA,9103,NA,90.0703,NA,337.2959,NA,14.29063,72259,7,"ARIANE 1 DEB",801.8537,"0"
"172",4014,1,NA,17316,"U",NA,86,19,"CY ",NA,19,94.79645,NA,6.36e-06,NA," 00000-0",NA," 90342-4",NA,0,NA,999,6,2,NA,17316,NA,98.0535,NA,200.5017,NA,6008,NA,37.8771,NA,89.7909,NA,14.80392,71770,7,"ARIANE 1 DEB",635.0813,"0"
"173",7435,1,NA,27732,"U",NA,79,104,"S  ",NA,19,90.22558,NA,-2.81e-06,NA,"0",NA,"-28514",NA,0,NA,999,2,2,NA,27732,NA,16.865,NA,27.7256,NA,7310979,NA,240.8745,NA,29.0476,NA,1.932025,12802,7,"ARIANE 1 DEB",20859.22,"0"
"174",3989,1,NA,17212,"U",NA,86,19,"BQ ",NA,19,94.61743,NA,2.24e-05,NA," 00000-0",NA," 20538-3",NA,0,NA,999,8,2,NA,17212,NA,98.5491,NA,58.1236,NA,16142,NA,329.8295,NA,85.1844,NA,14.96002,70846,6,"ARIANE 1 DEB",586.2604,"0"
