"","ID","SATNAME","COUNTRY","lat","long","alt"
"118",28542,"XTAR-EUR","US",-0.00826716001285329,301.196094254823,35787.8822175863
"119",28626,"XM-3","US",-0.000806135017573243,187.097593747446,35787.1507167485
"120",28628,"INMARSAT 4-F1","IM",1.67105858284596,55.6844770672394,35770.8350193125
"121",28638,"APSTAR 6","PRC",-0.543700804252285,46.0077596443273,35777.2435987104
"122",28644,"SPACEWAY 1","US",0.0865793358364592,133.347315571448,35785.802293877
"123",28659,"DIRECTV 8","US",-0.0291914568036969,171.50794231235,35794.8360470001
"124",28702,"GALAXY 28 (IA 8)","ITSO",-0.00531669095859546,183.246549026983,35786.1454021819
"125",28707,"EXPRESS AM-3","CIS",-0.851025165703207,15.191846659981,35785.481154452
"126",28786,"IPSTAR 1","THAI",0.00508082883494619,31.7671016144288,35776.0934369302
"127",28790,"GALAXY 14","US",-0.0224036211367008,147.258877537088,35789.0627354973
"128",28868,"ANIK F1-R","CA",0.0101140221805883,164.956660940791,35795.5295935827
"129",28884,"GALAXY 15","ITSO",-0.0124403708719644,139.242709999069,35788.8757326888
"130",28885,"SYRACUSE 3A","FR",0.0130192154232454,319.186527358528,35784.4193577775
"131",28899,"INMARSAT 4-F2","IM",-2.10418428907724,336.126813940651,35785.381214349
"132",28902,"TELKOM 2","INDO",-0.0298259049201509,69.2141802541069,35780.6837159876
"133",28903,"SPACEWAY 2","US",0.0100990119165096,173.155607673627,35785.4788995951
"134",28911,"INSAT 4A","IND",0.0654119251737376,355.235755427949,35774.0672973621
"135",28912,"METEOSAT 9 (MSG 2)","EUME",-1.47565894048157,275.825349664809,35793.4787072488
"136",28924,"EUTE 172A (GE 23)","EUTE",0.0581253507184863,86.2868356644013,35766.0724328317
"137",28935,"ECHOSTAR 10","US",-0.0256729711166815,162.040363038177,35787.899675725
"138",28937,"MTSAT 2","JPN",0.0120114947807899,57.2373111388787,35773.2715950364
"139",28945,"SPAINSAT","SPN",0.0105650678238124,242.213601396444,35794.5198556864
"140",28946,"EUTE 9A (HB 7A)","EUTE",0.0425391011159939,285.215826866355,35799.4519815271
"141",29045,"JCSAT 9","JPN",-0.0377780748139058,44.2763499421858,35777.8789979493
"142",29055,"ASTRA 1KR","SES",0.0305078691430842,291.400206625996,35784.0909244
"143",29155,"GOES 13","US",-0.308263593321034,212.13223132206,35828.6874802802
"144",29162,"EUTE 113 WEST A(SATMEX 6","EUTE",-0.0133769374310743,159.277210619664,35792.430762719
"145",29163,"THAICOM 5","THAI",0.0289690637668544,350.707116362977,35772.5711825281
"146",29236,"GALAXY 16","US",-0.0301606188644459,173.282439880526,35792.6336905013
"147",29270,"EUTE HOT BIRD 13B (HB 8)","EUTE",-0.0468651023015267,285.16135859723,35789.9066046956
"148",29272,"JCSAT 10","JPN",0.0113771685041526,40.2384304764276,35778.0596084897
"149",29273,"SYRACUSE 3B","FR",0.00483705939410872,266.986094376998,35803.5458891981
"150",29349,"KOREASAT 5","SKOR",0.00695112437117037,25.2406336325419,35784.1711361436
"151",29494,"DIRECTV 9S","US",-0.0183487655591834,171.177242101736,35794.5674909961
"152",29495,"OPTUS D1","AUS",-0.00026136522057604,72.2586099716222,35772.4804990006
"153",29520,"XM-4","US",-0.0083530637423149,156.931353993269,35785.5169583534
"154",29526,"ARABSAT 4B","AB",-0.0141926182081037,298.184616560841,35780.401774487
"155",29643,"WILDBLUE 1","US",-0.00511773751397791,161.083159042955,35789.708182883
"156",29644,"AMC-18","SES",-0.0215513700689041,133.261552821532,35781.7060111592
"157",29648,"MEASAT 3","MALA",-0.0465136438456769,3.70239734086983,35783.3032489075
"158",30793,"INSAT 4B","IND",-0.0640438998638148,23.4964398162689,35770.3405811832
"159",30794,"SKYNET 5A","UK",0.00358779204639644,7.41971609609074,35774.3338092511
"160",31102,"ANIK F3","CA",-0.0234563651790106,153.476436901741,35794.1090043849
"161",31306,"ASTRA 1L","SES",0.0055203817783128,291.376700214341,35779.2469894799
"162",31307,"GALAXY 17","US",0.0426513338531195,181.265892004957,35796.8201436777
"163",31800,"CHINASAT 6B","PRC",0.0195951313461718,27.6254586585895,35771.5872302404
"164",31862,"DIRECTV 10","US",-0.00412189958905175,169.398359756452,35785.2258740176
"165",32018,"SPACEWAY 3","US",0.00729139833254546,177.278103963794,35786.8275442666
"166",32019,"BSAT-3A","JPN",0.0138351278404469,22.041164257519,35785.684838004
"167",32050,"INSAT 4CR","IND",-0.240430025009959,320.102295999343,35766.784640356
"168",32252,"OPTUS D2","AUS",-0.00606497989893765,64.2394164633957,35772.1951129455
"169",32253,"INTELSAT 11 (PAS 11)","ITSO",0.0307786034861242,229.224592109361,35793.7373183119
"170",32258,"WGS F1 (USA 195)","US",0.0227234081444478,278.260507128471,35788.409923828
"171",32293,"STAR ONE C1","BRAZ",0.0368981109055014,207.228155836432,35799.4058585462
"172",32294,"SKYNET 5B","UK",-0.0483004422881948,297.297228941066,35786.8246505277
"173",32299,"ASTRA 4A (SIRIUS 4)","SES",0.00174229173635778,277.006045752017,35792.8547083561
"174",32388,"HORIZONS 2","ITSO",0.0237683949575467,357.034533176833,35777.068959558
"175",32404,"THURAYA 3","UAE",0.536420051329775,10.6905528564537,35767.3450151155
"176",32478,"EXPRESS AM-33","CIS",0.0148299833778498,8.68632524898315,35787.9319810761
"177",32487,"THOR 5","NOR",0.0269623869493285,271.457502118905,35791.986245723
"178",32500,"WINDS (KIZUNA)","JPN",-1.30419206611001,51.5357881683605,35784.5809415702
"179",32708,"AMC-14","US",-16.8913682943294,288.097505889929,35893.5191782067
"180",32729,"DIRECTV 11","US",0.00730070106221678,173.06095113618,35786.3135765887
"181",32763,"ICO G-1","US",0.355428606286585,179.417350479242,35791.7766218
"182",32767,"VINASAT 1","VTNM",0.0157216214621587,44.1685665131624,35777.7881327228
"183",32768,"STAR ONE C2","BRAZ",0.0258381725418212,202.260038551159,35789.9957173927
"184",32779,"TIANLIAN 1-01","PRC",-3.19556854097259,352.358851732904,35657.5469380266
"185",32794,"AMOS 3","ISRA",0.0264830381993909,268.113135728117,35791.5369426886
"186",32951,"GALAXY 18","US",-0.0183184769398116,149.261094455842,35788.4450591765
"187",33051,"CHINASAT 9","PRC",0.0233173433745947,4.37106142701102,35775.4297700926
"188",33055,"SKYNET 5C","UK",-0.0527312180924706,254.401484755124,35801.5129310857
"189",33056,"TURKSAT 3A","TURK",-0.0372964339056485,314.148194469094,35790.6544005704
"190",33153,"INTELSAT 25(PROTOSTAR 1)","ITSO",0.00785927783572344,240.702346399048,35789.1037767247
"191",33154,"BADR 6","AB",-0.0434627481113978,298.153969952794,35793.0921278379
"192",33207,"ECHOSTAR 11","US",0.00767645963141017,162.261924438521,35795.0261753955
"193",33274,"SUPERBIRD 7","JPN",0.00132657275096401,56.1875162684156,35779.9558186264
"194",33275,"AMC-21","SES",-0.0268282946038813,147.362200026149,35789.2106999383
"195",33278,"INMARSAT 4-F3","IM",0.737706946071478,174.313835129545,35793.2871717208
"196",33373,"NIMIQ 4","CA",-0.0291926036327581,190.228960065144,35795.3559213112
"197",33376,"GALAXY 19","US",-0.0281345174576141,175.253830036665,35795.5483201654
"198",33414,"VENESAT-1","VENZ",-0.023883577498079,194.255067690671,35791.577161892
"199",33436,"ASTRA 1M","SES",0.0202135677088247,291.407184137375,35799.2737546272
"200",33453,"CIEL-2","CA",-0.0188363270846258,143.418920251792,35786.6513480521
"201",33459,"EUTE HOT BIRD 13C (HB 9)","EUTE",-0.0218428345237627,285.167423133038,35799.8853001789
"202",33460,"EUTE 28B (EUTE W2M)","EUTE",-0.055909527688362,320.283873201248,35786.3519581748
"203",33463,"FENGYUN 2E","PRC",-3.2847305152602,358.715640529865,35770.5592290099
"204",33595,"EXPRESS AM-44","CIS",0.000491980355927124,261.228534539241,35787.6865489568
"205",33749,"NSS 9","SES",0.0165826067585263,95.3123789077628,35779.5771777807
"206",33750,"EUTE HOT BIRD 13D (HB10)","EUTE",-0.0390088353906641,305.314903629815,35784.6958027772
"207",34111,"TELSTAR 11N","CA",-0.0027064775412174,234.602629697693,35798.868042287
"208",34710,"EUTE 10A (EUTE W2A)","EUTE",-0.0550659119602386,282.184907777924,35793.2299709373
"209",34713,"WGS F2 (USA 204)","US",0.0286796927238053,332.436209086584,35786.4116784807
"210",34941,"SES 7 (PROTOSTAR 2)","SES",-0.069951359364426,20.4899910626726,35782.1012928173
"211",35362,"MEASAT 3A","MALA",0.024727356711939,3.73712938918306,35784.8188943223
