CDM_ID,CREATED,EMERGENCY_REPORTABLE,TCA,MIN_RNG,PC,SAT_1_ID,SAT_1_NAME,SAT1_OBJECT_TYPE,SAT1_RCS,SAT_1_EXCL_VOL,SAT_2_ID,SAT_2_NAME,SAT2_OBJECT_TYPE,SAT2_RCS,SAT_2_EXCL_VOL
"173709314","2021-11-25 17:02:36.000000","Y","2021-11-28T14:06:26.756000","49","0.0003091528","12168","DELTA 1 DEB","DEBRIS","MEDIUM","5.00","41135","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"173709598","2021-11-25 17:02:38.000000","Y","2021-11-27T23:25:45.988000","513","0.00175503","12771","COSMOS 1275 DEB","DEBRIS","SMALL","5.00","48738","NOAA 17 DEB","DEBRIS","SMALL","5.00"
"173709685","2021-11-25 17:02:38.000000","Y","2021-11-27T20:33:20.924000","525","0.0002829816","13067","COSMOS 1340","PAYLOAD","LARGE","5.00","34687","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"173709777","2021-11-25 17:02:38.000000","Y","2021-11-26T10:51:50.510000","90","0.003409063","13473","COSMOS 1275 DEB","DEBRIS","SMALL","5.00","30849","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173709971","2021-11-25 17:02:39.000000","Y","2021-11-28T10:43:28.486000","88","0.001023265","14064","COSMOS 1461","PAYLOAD","LARGE","5.00","36997","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173709982","2021-11-25 17:02:39.000000","Y","2021-11-26T00:37:49.022000","56","0.002819615","14122","COSMOS 374 DEB","DEBRIS","SMALL","5.00","29180","TRANSIT 15 DEB","DEBRIS","SMALL","5.00"
"173709994","2021-11-25 17:02:40.000000","Y","2021-11-27T18:49:17.055000","308","0.0001666049","14147","COSMOS 1470","PAYLOAD","LARGE","5.00","36243","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173710219","2021-11-25 17:02:40.000000","Y","2021-11-28T06:46:14.082000","635","0.002465836","14816","SL-8 DEB *","DEBRIS","SMALL","5.00","26442","CZ-4 DEB","DEBRIS","SMALL","5.00"
"173710225","2021-11-25 17:02:40.000000","Y","2021-11-28T15:21:13.061000","511","0.0001526962","14816","SL-8 DEB *","DEBRIS","SMALL","5.00","38801","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173710231","2021-11-25 17:02:41.000000","Y","2021-11-27T16:47:58.140000","228","0.0003415866","14913","DELTA 1 DEB","DEBRIS","SMALL","5.00","32093","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173710275","2021-11-25 17:02:41.000000","Y","2021-11-26T10:58:36.426000","519","0.0002164423","15427","NOAA 9","PAYLOAD","LARGE","5.00","36329","METEOR 2-8 DEB","DEBRIS","SMALL","5.00"
"173710630","2021-11-25 17:02:43.000000","Y","2021-11-27T22:36:25.773000","371","0.0001155112","17528","N-2 R/B","ROCKET BODY","LARGE","5.00","82383","UNKNOWN","UNKNOWN","SMALL","5.00"
"173711299","2021-11-25 17:02:46.000000","Y","2021-11-27T21:07:15.287000","638","0.0006466636","20432","COSMOS 2056","PAYLOAD","LARGE","5.00","35792","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"173711341","2021-11-25 17:02:46.000000","Y","2021-11-28T11:13:21.472000","722","0.001484399","20509","SL-8 R/B","ROCKET BODY","LARGE","5.00","40710","METEOR 2-11 DEB","DEBRIS","SMALL","5.00"
"173711460","2021-11-25 17:02:46.000000","Y","2021-11-27T02:52:50.229000","487","0.000440171","20798","CZ-4 DEB","DEBRIS","MEDIUM","5.00","39781","IRIDIUM 33 DEB","DEBRIS","SMALL","5.00"
"173711533","2021-11-25 17:02:47.000000","Y","2021-11-28T03:02:55.257000","189","0.0001644215","20900","CZ-4 DEB","DEBRIS","SMALL","5.00","35887","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"173711567","2021-11-25 17:02:47.000000","Y","2021-11-28T00:55:35.965000","72","0.0001691142","20973","CZ-4 DEB","DEBRIS","SMALL","5.00","36906","METEOR 2-5 DEB","DEBRIS","SMALL","5.00"
"173711807","2021-11-25 17:02:48.000000","Y","2021-11-27T06:37:11.772000","446","0.0001417092","22330","SL-16 DEB","DEBRIS","MEDIUM","5.00","41529","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"173711900","2021-11-25 17:02:48.000000","Y","2021-11-27T16:07:20.848000","434","0.005332455","22436","SL-16 DEB","DEBRIS","SMALL","5.00","27146","PSLV DEB","DEBRIS","SMALL","5.00"
"173712111","2021-11-25 17:02:49.000000","Y","2021-11-27T21:28:27.449000","380","0.0003039149","22675","COSMOS 2251","PAYLOAD","LARGE","5.00","35257","METEOR 2-5 DEB","DEBRIS","SMALL","5.00"
"173713064","2021-11-25 17:02:54.000000","Y","2021-11-27T23:37:58.851000","512","0.0009733328","26064","FALCONSAT","PAYLOAD","MEDIUM","5.00","87228","UNKNOWN","UNKNOWN","SMALL","5.00"
"173713433","2021-11-25 17:02:56.000000","Y","2021-11-28T06:46:14.082000","635","0.002465836","26442","CZ-4 DEB","DEBRIS","SMALL","5.00","14816","SL-8 DEB *","DEBRIS","SMALL","5.00"
"173713704","2021-11-25 17:02:57.000000","Y","2021-11-27T16:07:20.848000","434","0.005332455","27146","PSLV DEB","DEBRIS","SMALL","5.00","22436","SL-16 DEB","DEBRIS","SMALL","5.00"
"173713734","2021-11-25 17:02:57.000000","Y","2021-11-27T01:53:13.741000","115","0.00266493","27255","PSLV DEB","DEBRIS","SMALL","5.00","37978","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"173713990","2021-11-25 17:02:58.000000","Y","2021-11-28T00:41:40.151000","868","0.0006969255","28056","DMSP 5D-3 F16 DEB","DEBRIS","SMALL","5.00","42420","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"173714044","2021-11-25 17:02:58.000000","Y","2021-11-28T15:15:13.799000","752","0.000195839","28080","DMSP 5D-3 F16 DEB","DEBRIS","MEDIUM","5.00","34431","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"173714111","2021-11-25 17:02:59.000000","Y","2021-11-25T17:18:12.791000","52","0.0008512288","28304","DMSP 5D-2 F11 DEB","DEBRIS","SMALL","5.00","43298","METEOR 2-6 DEB","DEBRIS","SMALL","5.00"
"173714184","2021-11-25 17:02:59.000000","Y","2021-11-28T01:11:02.723000","132","0.000620282","28348","DMSP 5D-2 F11 DEB","DEBRIS","SMALL","5.00","30755","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173714355","2021-11-25 17:03:00.000000","Y","2021-11-27T15:38:19.986000","533","0.000372557","28592","THOR BURNER 2A DEB","DEBRIS","SMALL","5.00","49247","COSMOS 1461 DEB","DEBRIS","SMALL","5.00"
"173714420","2021-11-25 17:03:00.000000","Y","2021-11-26T18:49:17.379000","441","0.0001195829","28611","NIMBUS 2 DEB","DEBRIS","SMALL","5.00","38843","COSMOS 651 DEB","DEBRIS","","5.00"
"173714429","2021-11-25 17:03:00.000000","Y","2021-11-27T09:13:41.155000","17","0.008979509","28637","MINOTAUR R/B","ROCKET BODY","LARGE","5.00","41266","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"173714570","2021-11-25 17:03:01.000000","Y","2021-11-27T18:38:25.497000","454","0.0001182562","28956","SL-18 DEB","DEBRIS","SMALL","5.00","46975","IRIDIUM 33 DEB","DEBRIS","","5.00"
"173714723","2021-11-25 17:03:02.000000","Y","2021-11-27T14:34:38.544000","42","0.002074398","29102","SL-16 DEB *","DEBRIS","SMALL","5.00","9320","DELTA 1 DEB","DEBRIS","SMALL","5.00"
"173714759","2021-11-25 17:03:02.000000","Y","2021-11-26T00:37:49.022000","56","0.002819615","29180","TRANSIT 15 DEB","DEBRIS","SMALL","5.00","14122","COSMOS 374 DEB","DEBRIS","SMALL","5.00"
"173715923","2021-11-25 17:03:07.000000","Y","2021-11-27T22:06:19.896000","297","0.0001701448","30276","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","42254","SL-16 DEB","DEBRIS","SMALL","5.00"
"173716132","2021-11-25 17:03:08.000000","Y","2021-11-27T20:20:38.045000","533","0.0007281575","30416","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","82139","UNKNOWN","UNKNOWN","SMALL","5.00"
"173716169","2021-11-25 17:03:08.000000","Y","2021-11-26T07:12:08.644000","236","0.0002342479","30451","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","4638","THORAD AGENA D DEB","DEBRIS","SMALL","5.00"
"173716188","2021-11-25 17:03:08.000000","Y","2021-11-26T17:31:22.899000","539","0.0003739947","30480","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","39541","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173716395","2021-11-25 17:03:09.000000","Y","2021-11-27T21:43:12.916000","249","0.0001326127","30593","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","38470","IRIDIUM 33 DEB","DEBRIS","SMALL","5.00"
"173716739","2021-11-25 17:03:11.000000","Y","2021-11-28T01:11:02.723000","132","0.000620282","30755","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","28348","DMSP 5D-2 F11 DEB","DEBRIS","SMALL","5.00"
"173716860","2021-11-25 17:03:11.000000","Y","2021-11-26T10:51:50.510000","90","0.003409063","30849","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","13473","COSMOS 1275 DEB","DEBRIS","SMALL","5.00"
"173716867","2021-11-25 17:03:11.000000","Y","2021-11-27T18:16:52.119000","779","0.0005271226","30851","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","41286","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"173716996","2021-11-25 17:03:12.000000","Y","2021-11-28T07:35:10.335000","514","0.000667713","30927","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","42537","THORAD AGENA D DEB","DEBRIS","SMALL","5.00"
"173717408","2021-11-25 17:03:14.000000","Y","2021-11-27T17:43:05.331000","416","0.0006445128","31163","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","40500","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","5.00"
"173717736","2021-11-25 17:03:15.000000","Y","2021-11-25T18:23:18.813000","492","0.0005089656","31330","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","42285","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","5.00"
"173717757","2021-11-25 17:03:16.000000","Y","2021-11-28T04:49:29.000000","755","0.0003268895","31351","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","32444","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173717818","2021-11-25 17:03:16.000000","Y","2021-11-27T08:12:11.413000","657","0.000197432","31380","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","34679","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"173717867","2021-11-25 17:03:16.000000","Y","2021-11-28T01:12:25.939000","666","0.0008366298","31407","SCOUT A DEB","DEBRIS","SMALL","5.00","33905","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"173718330","2021-11-25 17:03:18.000000","Y","2021-11-27T14:36:37.550000","240","0.0001935836","31666","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","6748","THOR ABLESTAR DEB","DEBRIS","SMALL","5.00"
"173718333","2021-11-25 17:03:18.000000","Y","2021-11-27T19:48:00.555000","143","0.0009916129","31666","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","36878","METEOR 2-7 DEB","DEBRIS","SMALL","5.00"
"173718861","2021-11-25 17:03:21.000000","Y","2021-11-28T07:04:55.328000","140","0.0001254141","31891","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","42668","TRANSIT 18 DEB","DEBRIS","SMALL","5.00"
"173718968","2021-11-25 17:03:21.000000","Y","2021-11-27T23:44:58.550000","788","0.000138609","31963","FENGYUN 1C DEB","DEBRIS","","5.00","42271","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","5.00"
"173718971","2021-11-25 17:03:21.000000","Y","2021-11-27T11:33:11.338000","65","0.002415466","31965","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","37409","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173719064","2021-11-25 17:03:22.000000","Y","2021-11-27T16:47:58.140000","228","0.0003415866","32093","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","14913","DELTA 1 DEB","DEBRIS","SMALL","5.00"
"173719164","2021-11-25 17:03:22.000000","Y","2021-11-25T23:18:33.474000","480","0.0006901375","32138","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","41247","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"173719361","2021-11-25 17:03:23.000000","Y","2021-11-27T06:39:52.030000","478","0.0002568356","32205","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","39880","SL-16 DEB","DEBRIS","SMALL","5.00"
"173719618","2021-11-25 17:03:24.000000","Y","2021-11-28T04:49:29.000000","755","0.0003268895","32444","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","31351","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173720085","2021-11-25 17:03:26.000000","Y","2021-11-26T22:17:02.845000","14","0.04315228","33648","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","35373","METEOR 2-17 DEB","DEBRIS","SMALL","5.00"
"173720097","2021-11-25 17:03:26.000000","Y","2021-11-26T11:19:48.011000","125","0.001625588","33663","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","35843","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"173720576","2021-11-25 17:03:28.000000","Y","2021-11-28T01:12:25.939000","666","0.0008366298","33905","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","31407","SCOUT A DEB","DEBRIS","SMALL","5.00"
"173720590","2021-11-25 17:03:29.000000","Y","2021-11-28T00:15:43.256000","381","0.0001465751","33907","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","49478","NOAA 17 DEB","DEBRIS","SMALL","5.00"
"173720873","2021-11-25 17:03:30.000000","Y","2021-11-25T22:15:17.836000","86","0.0001914254","34046","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","41830","FENGYUN 1C DEB","DEBRIS","","5.00"
"173721385","2021-11-25 17:03:33.000000","Y","2021-11-28T09:55:48.511000","318","0.0001068826","34427","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","45862","NOAA 10 DEB","DEBRIS","SMALL","5.00"
"173721428","2021-11-25 17:03:33.000000","Y","2021-11-28T15:15:13.799000","752","0.000195839","34431","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","28080","DMSP 5D-3 F16 DEB","DEBRIS","MEDIUM","5.00"
"173721780","2021-11-25 17:03:34.000000","Y","2021-11-27T08:12:11.413000","657","0.000197432","34679","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","31380","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173721794","2021-11-25 17:03:34.000000","Y","2021-11-27T20:33:20.924000","525","0.0002829816","34687","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","13067","COSMOS 1340","PAYLOAD","LARGE","5.00"
"173722572","2021-11-25 17:03:38.000000","Y","2021-11-26T21:16:13.290000","242","0.0003644918","35199","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","8800","SL-3 R/B","ROCKET BODY","LARGE","5.00"
"173722679","2021-11-25 17:03:38.000000","Y","2021-11-28T08:48:09.608000","259","0.0001197238","35237","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","46436","IRIDIUM 33 DEB","DEBRIS","SMALL","5.00"
"173722733","2021-11-25 17:03:38.000000","Y","2021-11-27T21:28:27.449000","380","0.0003039149","35257","METEOR 2-5 DEB","DEBRIS","SMALL","5.00","22675","COSMOS 2251","PAYLOAD","LARGE","5.00"
"173722952","2021-11-25 17:03:39.000000","Y","2021-11-26T22:17:02.845000","14","0.04315228","35373","METEOR 2-17 DEB","DEBRIS","SMALL","5.00","33648","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173723726","2021-11-25 17:03:43.000000","Y","2021-11-27T21:07:15.287000","638","0.0006466636","35792","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","20432","COSMOS 2056","PAYLOAD","LARGE","5.00"
"173723792","2021-11-25 17:03:44.000000","Y","2021-11-26T11:19:48.011000","125","0.001625588","35843","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","33663","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173723886","2021-11-25 17:03:44.000000","Y","2021-11-28T03:02:55.257000","189","0.0001644215","35887","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","20900","CZ-4 DEB","DEBRIS","SMALL","5.00"
"173724513","2021-11-25 17:03:47.000000","Y","2021-11-27T18:49:17.055000","308","0.0001666049","36243","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","14147","COSMOS 1470","PAYLOAD","LARGE","5.00"
"173724674","2021-11-25 17:03:47.000000","Y","2021-11-26T10:58:36.426000","519","0.0002164423","36329","METEOR 2-8 DEB","DEBRIS","SMALL","5.00","15427","NOAA 9","PAYLOAD","LARGE","5.00"
"173724703","2021-11-25 17:03:48.000000","Y","2021-11-28T15:03:33.152000","629","0.0001672672","36335","METEOR 2-8 DEB","DEBRIS","SMALL","5.00","37439","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173724724","2021-11-25 17:03:48.000000","Y","2021-11-27T14:00:23.848000","234","0.0007022803","36348","METEOR 2-8 DEB","DEBRIS","SMALL","5.00","40412","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","5.00"
"173724980","2021-11-25 17:03:49.000000","Y","2021-11-28T07:56:17.238000","53","0.006745275","36571","ALOS DEB","DEBRIS","SMALL","5.00","11113","SL-8 DEB","DEBRIS","SMALL","5.00"
"173725064","2021-11-25 17:03:49.000000","Y","2021-11-26T13:36:36.290000","280","0.0001582178","36660","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","37907","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173725162","2021-11-25 17:03:50.000000","Y","2021-11-27T07:31:10.288000","518","0.0003840901","36710","FENGYUN 1C DEB","DEBRIS","","5.00","37714","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173725269","2021-11-25 17:03:50.000000","Y","2021-11-27T19:48:00.555000","143","0.0009916129","36878","METEOR 2-7 DEB","DEBRIS","SMALL","5.00","31666","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173725323","2021-11-25 17:03:51.000000","Y","2021-11-28T00:55:35.965000","72","0.0001691142","36906","METEOR 2-5 DEB","DEBRIS","SMALL","5.00","20973","CZ-4 DEB","DEBRIS","SMALL","5.00"
"173725400","2021-11-25 17:03:51.000000","Y","2021-11-28T10:43:28.486000","88","0.001023265","36997","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","14064","COSMOS 1461","PAYLOAD","LARGE","5.00"
"173725929","2021-11-25 17:03:54.000000","Y","2021-11-27T11:33:11.338000","65","0.002415466","37409","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","31965","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173725985","2021-11-25 17:03:54.000000","Y","2021-11-28T15:03:33.152000","629","0.0001672672","37439","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","36335","METEOR 2-8 DEB","DEBRIS","SMALL","5.00"
"173726430","2021-11-25 17:03:56.000000","Y","2021-11-27T07:31:10.288000","518","0.0003840901","37714","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","36710","FENGYUN 1C DEB","DEBRIS","","5.00"
"173726597","2021-11-25 17:03:57.000000","Y","2021-11-26T13:36:36.290000","280","0.0001582178","37907","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","36660","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173726732","2021-11-25 17:03:57.000000","Y","2021-11-27T01:53:13.741000","115","0.00266493","37978","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","27255","PSLV DEB","DEBRIS","SMALL","5.00"
"173727359","2021-11-25 17:04:00.000000","Y","2021-11-28T13:37:14.345000","273","0.004355665","38384","OPS 4682 DEB","DEBRIS","SMALL","5.00","549","THOR ABLESTAR DEB","DEBRIS","SMALL","5.00"
"173727372","2021-11-25 17:04:00.000000","Y","2021-11-27T21:43:12.916000","249","0.0001326127","38470","IRIDIUM 33 DEB","DEBRIS","SMALL","5.00","30593","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173727424","2021-11-25 17:04:01.000000","Y","2021-11-26T18:40:45.816000","97","0.0002180432","38489","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","38495","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173727428","2021-11-25 17:04:01.000000","Y","2021-11-26T18:40:45.816000","97","0.0002180432","38495","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","38489","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173727654","2021-11-25 17:04:02.000000","Y","2021-11-28T15:21:13.061000","511","0.0001526962","38801","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","14816","SL-8 DEB *","DEBRIS","SMALL","5.00"
"173727740","2021-11-25 17:04:02.000000","Y","2021-11-26T18:49:17.379000","441","0.0001195829","38843","COSMOS 651 DEB","DEBRIS","","5.00","28611","NIMBUS 2 DEB","DEBRIS","SMALL","5.00"
"173727856","2021-11-25 17:04:03.000000","Y","2021-11-28T02:59:01.464000","178","0.0003377842","39110","COSMOS 2251 DEB","DEBRIS","","5.00","733","THOR AGENA D R/B","ROCKET BODY","LARGE","5.00"
"173728303","2021-11-25 17:04:05.000000","Y","2021-11-26T17:31:22.899000","539","0.0003739947","39541","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","30480","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173728625","2021-11-25 17:04:06.000000","Y","2021-11-27T02:52:50.229000","487","0.000440171","39781","IRIDIUM 33 DEB","DEBRIS","SMALL","5.00","20798","CZ-4 DEB","DEBRIS","MEDIUM","5.00"
"173728750","2021-11-25 17:04:07.000000","Y","2021-11-27T06:39:52.030000","478","0.0002568356","39880","SL-16 DEB","DEBRIS","SMALL","5.00","32205","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173728969","2021-11-25 17:04:08.000000","Y","2021-11-25T23:33:25.403000","381","0.0002945936","39986","SL-14 DEB","DEBRIS","SMALL","5.00","42547","THORAD AGENA D DEB","DEBRIS","SMALL","5.00"
"173729287","2021-11-25 17:04:09.000000","Y","2021-11-27T00:04:12.118000","708","0.0001967042","40235","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","81817","UNKNOWN","UNKNOWN","SMALL","5.00"
"173729557","2021-11-25 17:04:10.000000","Y","2021-11-27T14:00:23.848000","234","0.0007022803","40412","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","5.00","36348","METEOR 2-8 DEB","DEBRIS","SMALL","5.00"
"173729684","2021-11-25 17:04:11.000000","Y","2021-11-27T17:43:05.331000","416","0.0006445128","40500","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","5.00","31163","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173730010","2021-11-25 17:04:12.000000","Y","2021-11-28T11:13:21.472000","722","0.001484399","40710","METEOR 2-11 DEB","DEBRIS","SMALL","5.00","20509","SL-8 R/B","ROCKET BODY","LARGE","5.00"
"173730495","2021-11-25 17:04:15.000000","Y","2021-11-28T14:06:26.756000","49","0.0003091528","41135","NOAA 16 DEB","DEBRIS","SMALL","5.00","12168","DELTA 1 DEB","DEBRIS","MEDIUM","5.00"
"173730694","2021-11-25 17:04:15.000000","Y","2021-11-25T23:18:33.474000","480","0.0006901375","41247","NOAA 16 DEB","DEBRIS","SMALL","5.00","32138","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173730730","2021-11-25 17:04:16.000000","Y","2021-11-27T09:13:41.155000","17","0.008979509","41266","NOAA 16 DEB","DEBRIS","SMALL","5.00","28637","MINOTAUR R/B","ROCKET BODY","LARGE","5.00"
"173730792","2021-11-25 17:04:16.000000","Y","2021-11-27T18:16:52.119000","779","0.0005271226","41286","NOAA 16 DEB","DEBRIS","SMALL","5.00","30851","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173730855","2021-11-25 17:04:16.000000","Y","2021-11-26T06:20:27.202000","137","0.0005685154","41348","NOAA 16 DEB","DEBRIS","SMALL","5.00","9482","SL-3 R/B","ROCKET BODY","LARGE","5.00"
"173731179","2021-11-25 17:04:18.000000","Y","2021-11-27T06:37:11.772000","446","0.0001417092","41529","NOAA 16 DEB","DEBRIS","SMALL","5.00","22330","SL-16 DEB","DEBRIS","MEDIUM","5.00"
"173731514","2021-11-25 17:04:19.000000","Y","2021-11-25T22:15:17.836000","86","0.0001914254","41830","FENGYUN 1C DEB","DEBRIS","","5.00","34046","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"173732206","2021-11-25 17:04:22.000000","Y","2021-11-27T22:06:19.896000","297","0.0001701448","42254","SL-16 DEB","DEBRIS","SMALL","5.00","30276","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173732267","2021-11-25 17:04:22.000000","Y","2021-11-27T23:44:58.550000","788","0.000138609","42271","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","5.00","31963","FENGYUN 1C DEB","DEBRIS","","5.00"
"173732327","2021-11-25 17:04:23.000000","Y","2021-11-25T18:23:18.813000","492","0.0005089656","42285","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","5.00","31330","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173732759","2021-11-25 17:04:25.000000","Y","2021-11-28T00:41:40.151000","868","0.0006969255","42420","NOAA 16 DEB","DEBRIS","SMALL","5.00","28056","DMSP 5D-3 F16 DEB","DEBRIS","SMALL","5.00"
"173732847","2021-11-25 17:04:25.000000","Y","2021-11-28T07:35:10.335000","514","0.000667713","42537","THORAD AGENA D DEB","DEBRIS","SMALL","5.00","30927","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173732867","2021-11-25 17:04:25.000000","Y","2021-11-25T23:33:25.403000","381","0.0002945936","42547","THORAD AGENA D DEB","DEBRIS","SMALL","5.00","39986","SL-14 DEB","DEBRIS","SMALL","5.00"
"173732911","2021-11-25 17:04:25.000000","Y","2021-11-28T02:16:32.569000","99","0.0004942899","42608","THORAD DELTA 1 DEB","DEBRIS","SMALL","5.00","44996","COSMOS 2491 DEB","DEBRIS","SMALL","5.00"
"173732934","2021-11-25 17:04:25.000000","Y","2021-11-28T07:04:55.328000","140","0.0001254141","42668","TRANSIT 18 DEB","DEBRIS","SMALL","5.00","31891","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173734277","2021-11-25 17:04:31.000000","Y","2021-11-27T20:05:54.626000","296","0.001407719","43291","METEOR 1-10 DEB","DEBRIS","SMALL","5.00","49046","CZ-4B DEB","DEBRIS","SMALL","5.00"
"173734287","2021-11-25 17:04:31.000000","Y","2021-11-25T17:18:12.791000","52","0.0008512288","43298","METEOR 2-6 DEB","DEBRIS","SMALL","5.00","28304","DMSP 5D-2 F11 DEB","DEBRIS","SMALL","5.00"
"173734314","2021-11-25 17:04:32.000000","Y","2021-11-26T02:42:49.515000","685","0.0004374239","43323","SL-16 DEB","DEBRIS","SMALL","5.00","32305","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"173734524","2021-11-25 17:04:32.000000","Y","2021-11-27T16:39:22.604000","20","0.01523055","43487","CZ-2D DEB","DEBRIS","SMALL","5.00","2799","TITAN 3C TRANSTAGE DEB","DEBRIS","SMALL","5.00"
"173737172","2021-11-25 17:04:44.000000","Y","2021-11-28T02:16:32.569000","99","0.0004942899","44996","COSMOS 2491 DEB","DEBRIS","SMALL","5.00","42608","THORAD DELTA 1 DEB","DEBRIS","SMALL","5.00"
